ligand	receptor	cell_from_mean_exprs	cell_from	cell_to_mean_exprs	cell_to	comm_type
PYY	NPY1R	0.0434817556853528	Pericytes	0.168965466726786	Pericytes	other
EREG	ERBB2	0.0911384638609427	Immune	0.0805316644725798	Immune	other
AREG	EGFR	0.0872894998046493	Neural	0.0839327953163767	Pericytes	other
WNT2B	FZD4	0.141088381866062	Fibroblasts	0.0519245974814272	Fibroblasts	other
IL16	CD4	0.105343598316743	Immune	0.0693505161800103	Myofibroblast_Mesothelium	other
IL1B	IL1R1	0.0526588192758643	Myofibroblast_Mesothelium	0.13865688042866	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.0893118528781019	Epithelial	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.134553832271325	Endothelial	other
IL1B	IL1R1	0.0525156370795071	Muscle	0.13865688042866	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.0978165021863523	Muscle	other
FGF7	FGFR1	0.148005430653177	Fibroblasts	0.0486660344392934	Immune	other
PTN	SDC4	0.18782730202359	Immune	0.0382667854144029	Muscle	other
WNT5B	FZD3	0.0608451648473839	Muscle	0.117792966981322	Neural	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.0805316644725798	Immune	other
WNT2B	FZD8	0.0541826919461885	Muscle	0.13171302563067	Myofibroblast_Mesothelium	other
WNT6	FZD4	0.1011188072032	Pericytes	0.0704579446968947	Muscle	other
BTC	EGFR	0.0663113860162499	Muscle	0.107309839850218	Epithelial	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.158496015668603	Fibroblasts	other
WNT5A	FZD6	0.0437503726747756	Fibroblasts	0.161771101694271	Endothelial	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.132659669610866	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.0789770534370086	Immune	0.0893118528781019	Epithelial	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.107229572928711	Pericytes	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.161014521060172	Myofibroblast_Mesothelium	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.129794403708222	Pericytes	other
AREG	ERBB2	0.0872894998046493	Neural	0.0805316644725798	Immune	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.160496068425404	Muscle	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.132659669610866	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.207183468659604	Pericytes	0.0337247461789048	Immune	other
WNT5A	FZD5	0.126789893645246	Myofibroblast_Mesothelium	0.0551019442598321	Neural	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.0639104021173521	Endothelial	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.159127806661175	Fibroblasts	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.106569990972992	Epithelial	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.159477557057946	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.105646385192834	Fibroblasts	other
WNT2B	FZD5	0.141088381866062	Fibroblasts	0.0491522119582323	Pericytes	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.135210594401558	Neural	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.0356508593523906	Immune	other
LIF	LIFR	0.0821398023911066	Immune	0.0839643423704521	Neural	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.0487549549279088	Epithelial	other
EDN1	EDNRB	0.100735778471483	Immune	0.06809528983573	Pericytes	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.0720730583990373	Pericytes	other
HBEGF	EGFR	0.0637953955368621	Myofibroblast_Mesothelium	0.107309839850218	Epithelial	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.0539714957683075	Neural	other
BMP4	BMPR2	0.0765841254282713	Immune	0.0893118528781019	Epithelial	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.105605564113864	Pericytes	other
EDN1	EDNRA	0.131896443805652	Neural	0.0516862472796439	Neural	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.125795893865488	Muscle	other
WNT2B	FZD8	0.141088381866062	Fibroblasts	0.0481955480622876	Pericytes	other
BTC	EGFR	0.0633115829692202	Neural	0.107309839850218	Epithelial	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.154920711633227	Myofibroblast_Mesothelium	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.142969043102921	Myofibroblast_Mesothelium	other
NTF3	NTRK2	0.0793422365969185	Fibroblasts	0.0850502446573867	Pericytes	other
IL1B	IL1R2	0.0851620679355079	Endothelial	0.0790015325062694	Immune	other
WNT5A	FZD3	0.126789893645246	Myofibroblast_Mesothelium	0.0530579058801896	Muscle	other
WNT6	FZD3	0.1011188072032	Pericytes	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.103096620129018	Fibroblasts	other
HGF	MET	0.0619409768345006	Pericytes	0.107540664045113	Endothelial	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.163605130141535	Pericytes	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.101980470366935	Neural	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.101958019079878	Neural	other
ARTN	GFRA1	0.17798532797003	Pericytes	0.0373706382461227	Immune	other
PTN	SDC1	0.158756679010457	Epithelial	0.0418614234474515	Fibroblasts	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.0386789763965396	Epithelial	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.122312965667802	Myofibroblast_Mesothelium	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.107229572928711	Pericytes	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.101980470366935	Neural	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.101958019079878	Neural	other
EDN1	EDNRA	0.127516465505862	Pericytes	0.0516862472796439	Neural	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.134553832271325	Endothelial	other
WNT5A	FZD4	0.126789893645246	Myofibroblast_Mesothelium	0.0519245974814272	Fibroblasts	other
IL1B	IL1R2	0.0833072536025636	Pericytes	0.0790015325062694	Immune	other
PTN	SDC3	0.158756679010457	Epithelial	0.0414005348857116	Epithelial	other
WNT6	FZD1	0.1011188072032	Pericytes	0.0648849258355159	Endothelial	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.0995434074085	Muscle	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.0639104021173521	Endothelial	other
EREG	ERBB2	0.0483422071755449	Muscle	0.135210594401558	Neural	other
FGF7	FGFR1	0.134136004672352	Myofibroblast_Mesothelium	0.0486660344392934	Immune	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.105646385192834	Fibroblasts	other
WNT6	FZD7	0.1011188072032	Pericytes	0.0644308608421434	Epithelial	other
NRG1	ERBB3	0.100307467364405	Myofibroblast_Mesothelium	0.0644591276390758	Endothelial	other
IL1B	IL1R2	0.0817128562681559	Epithelial	0.0790015325062694	Immune	other
WNT2B	FZD8	0.0489762623563097	Epithelial	0.13171302563067	Myofibroblast_Mesothelium	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.0639104021173521	Endothelial	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.142969043102921	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.100002286213428	Pericytes	0.0639104021173521	Endothelial	other
WNT2B	FZD3	0.0541826919461885	Muscle	0.117792966981322	Neural	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.0978165021863523	Muscle	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.0863179428420711	Pericytes	other
BMP7	BMPR2	0.0366437654970688	Immune	0.17361108082415	Pericytes	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.129794403708222	Pericytes	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.0893118528781019	Epithelial	other
WNT6	LRP5	0.1011188072032	Pericytes	0.0623836349312454	Neural	other
NTF3	NTRK3	0.0793422365969185	Fibroblasts	0.0792908724602428	Neural	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.0356508593523906	Immune	other
FGF7	FGFR2	0.0577381455415993	Neural	0.108714675123552	Fibroblasts	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.0954280021492726	Immune	other
EDN3	EDNRB	0.0315201632566363	Immune	0.198920668509296	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.0700343108039074	Neural	0.0893118528781019	Epithelial	other
WNT5A	FZD5	0.126789893645246	Myofibroblast_Mesothelium	0.0491522119582323	Pericytes	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.101980470366935	Neural	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.101958019079878	Neural	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.0893118528781019	Epithelial	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.0487549549279088	Epithelial	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.0639104021173521	Endothelial	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.125795893865488	Muscle	other
FGF2	FGFR2	0.0566297863979028	Muscle	0.108714675123552	Fibroblasts	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.0995434074085	Muscle	other
THRB	PARD3	0.0298098785714984	Immune	0.20508264749071	Pericytes	other
WNT5A	FZD8	0.126789893645246	Myofibroblast_Mesothelium	0.0481955480622876	Pericytes	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.0901253338609979	Endothelial	other
EDN1	EDNRB	0.161800804916062	Fibroblasts	0.0376617992649783	Immune	other
FGF2	FGFR2	0.0559790784820622	Neural	0.108714675123552	Fibroblasts	other
PTN	SDC4	0.158756679010457	Epithelial	0.0382667854144029	Muscle	other
NPY	NPY1R	0.0358817615273133	Immune	0.168965466726786	Pericytes	other
FGF7	FGFR1	0.0292043731860517	Immune	0.205363872457701	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.122312965667802	Myofibroblast_Mesothelium	other
HBEGF	EGFR	0.0511901394638585	Fibroblasts	0.116666629107212	Myofibroblast_Mesothelium	other
NRG2	ERBB3	0.0675612243249855	Neural	0.0874103173984837	Fibroblasts	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.0954280021492726	Immune	other
NTF3	NTRK3	0.0302268309459658	Immune	0.194425343743712	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0986509374832789	Neural	0.059212492409763	Endothelial	other
EREG	ERBB2	0.0911384638609427	Immune	0.0639104021173521	Endothelial	other
BMP7	BMPR2	0.0366437654970688	Immune	0.158496015668603	Fibroblasts	other
BMP5	BMPR2	0.171421881466048	Pericytes	0.0337247461789048	Immune	other
WNT2B	FZD3	0.0489762623563097	Epithelial	0.117792966981322	Neural	other
EDN1	EDNRA	0.111593292138552	Muscle	0.0516862472796439	Neural	other
WNT5A	FZD8	0.0437503726747756	Fibroblasts	0.13171302563067	Myofibroblast_Mesothelium	other
GDNF	GFRA1	0.153825675738327	Myofibroblast_Mesothelium	0.0373706382461227	Immune	other
NRG1	ERBB3	0.100307467364405	Myofibroblast_Mesothelium	0.0572659607800611	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.105605564113864	Pericytes	other
FGF2	FGFR2	0.0525555042074512	Myofibroblast_Mesothelium	0.108714675123552	Fibroblasts	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.107229572928711	Pericytes	other
FGF7	FGFR2	0.0292043731860517	Immune	0.194720733937543	Muscle	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.130453844652837	Fibroblasts	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.129794403708222	Pericytes	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.130313670840592	Muscle	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.0639104021173521	Endothelial	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.107229572928711	Pericytes	other
LIF	LIFR	0.0673858741003281	Epithelial	0.0839643423704521	Neural	other
EREG	EGFR	0.0483422071755449	Muscle	0.116666629107212	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.0863179428420711	Pericytes	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.105646385192834	Fibroblasts	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.118341092693255	Muscle	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.103096620129018	Fibroblasts	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.105646385192834	Fibroblasts	other
AREG	ERBB2	0.0872894998046493	Neural	0.0639104021173521	Endothelial	other
WNT5B	FZD8	0.0652443236902587	Fibroblasts	0.0854970617466525	Neural	other
WNT6	FZD5	0.1011188072032	Pericytes	0.0551019442598321	Neural	other
BTC	EGFR	0.0663113860162499	Muscle	0.0839327953163767	Pericytes	other
FGF2	FGFR2	0.0511201788938396	Fibroblasts	0.108714675123552	Fibroblasts	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.059212492409763	Endothelial	other
WNT2B	FZD8	0.0646602037746012	Endothelial	0.0854970617466525	Neural	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.0581055470439076	Endothelial	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.101980470366935	Neural	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.101958019079878	Neural	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.135210594401558	Neural	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.125795893865488	Muscle	other
HBEGF	EGFR	0.0511901394638585	Fibroblasts	0.107309839850218	Epithelial	other
NRG2	ERBB4	0.0675612243249855	Neural	0.0812670222943488	Neural	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.121169601294052	Fibroblasts	other
WNT6	FZD2	0.1011188072032	Pericytes	0.0539714957683075	Neural	other
NRG2	ERBB2	0.0675612243249855	Neural	0.0805316644725798	Immune	other
FGF7	FGFR1	0.0292043731860517	Immune	0.184652343724531	Neural	other
BTC	ERBB4	0.0663113860162499	Muscle	0.0812670222943488	Neural	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.0376617992649783	Immune	other
WNT6	FZD3	0.1011188072032	Pericytes	0.0530579058801896	Muscle	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.118778068007429	Pericytes	other
HBEGF	EGFR	0.0637953955368621	Myofibroblast_Mesothelium	0.0839327953163767	Pericytes	other
BTC	ERBB2	0.0663113860162499	Muscle	0.0805316644725798	Immune	other
BTC	EGFR	0.0633115829692202	Neural	0.0839327953163767	Pericytes	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.0995434074085	Muscle	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.118341092693255	Muscle	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.0995434074085	Muscle	other
WNT6	FZD4	0.1011188072032	Pericytes	0.0519245974814272	Fibroblasts	other
BMP7	ACVR1	0.0366437654970688	Immune	0.142969043102921	Myofibroblast_Mesothelium	other
EDN1	EDNRA	0.100735778471483	Immune	0.0516862472796439	Neural	other
WNT5B	FZD8	0.0608451648473839	Muscle	0.0854970617466525	Neural	other
IL1B	IL1R2	0.0657786581527499	Fibroblasts	0.0790015325062694	Immune	other
EREG	EGFR	0.0483422071755449	Muscle	0.107309839850218	Epithelial	other
HBEGF	ERBB4	0.0637953955368621	Myofibroblast_Mesothelium	0.0812670222943488	Neural	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.105605564113864	Pericytes	other
IL16	CD4	0.105343598316743	Immune	0.04907485743362	Pericytes	other
FGF7	FGFR1	0.0292043731860517	Immune	0.176729449045044	Pericytes	other
WNT5A	FZD3	0.0437503726747756	Fibroblasts	0.117792966981322	Neural	other
BTC	ERBB4	0.0633115829692202	Neural	0.0812670222943488	Neural	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.0805316644725798	Immune	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.0901253338609979	Endothelial	other
BTC	ERBB2	0.0633115829692202	Neural	0.0805316644725798	Immune	other
ARTN	GFRA3	0.17798532797003	Pericytes	0.0286416966338394	Immune	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.0954280021492726	Immune	other
NRG2	ERBB3	0.0675612243249855	Neural	0.0747425424199917	Muscle	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.103096620129018	Fibroblasts	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.0954280021492726	Immune	other
FGF2	FGFR3	0.0559790784820622	Neural	0.0901253338609979	Endothelial	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.0356508593523906	Immune	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.0734456690101295	Epithelial	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.0769182160005677	Pericytes	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.101980470366935	Neural	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.101958019079878	Neural	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.0769182160005677	Pericytes	other
WNT6	FZD5	0.1011188072032	Pericytes	0.0491522119582323	Pericytes	other
EDN1	EDNRB	0.131896443805652	Neural	0.0376617992649783	Immune	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.0732030521710429	Pericytes	other
CCL20	CCR6	0.0691859134337485	Neural	0.0712785020524074	Immune	other
WNT6	FZD1	0.1011188072032	Pericytes	0.0487549549279088	Epithelial	other
WNT5B	FZD8	0.0652443236902587	Fibroblasts	0.0755539384951293	Fibroblasts	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.0725705753169966	Muscle	other
WNT2B	FZD8	0.0646602037746012	Endothelial	0.0755539384951293	Fibroblasts	other
PYY	GPR83	0.0831584133653474	Endothelial	0.0586496090799733	Neural	other
WNT6	FZD8	0.1011188072032	Pericytes	0.0481955480622876	Pericytes	other
CTF1	LIFR	0.0400772461032517	Muscle	0.121169601294052	Fibroblasts	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.0710315709305222	Myofibroblast_Mesothelium	other
WNT5B	FZD8	0.0652443236902587	Fibroblasts	0.0737046378860766	Endothelial	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.110353064430117	Neural	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.0376617992649783	Immune	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.0733837947857204	Immune	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.0874103173984837	Fibroblasts	other
WNT2B	FZD8	0.0646602037746012	Endothelial	0.0737046378860766	Endothelial	other
CTF1	LIFR	0.0400772461032517	Muscle	0.118778068007429	Pericytes	other
WNT5B	FZD4	0.0652443236902587	Fibroblasts	0.0729528889358879	Pericytes	other
THRB	PARD3	0.0298098785714984	Immune	0.159477557057946	Myofibroblast_Mesothelium	other
EREG	EGFR	0.0407106281091823	Fibroblasts	0.116666629107212	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.0733837947857204	Immune	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.0901253338609979	Endothelial	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.0697399966210973	Epithelial	other
WNT2B	FZD4	0.0646602037746012	Endothelial	0.0729528889358879	Pericytes	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.0493431336878827	Neural	other
IL1B	IL1R1	0.0851620679355079	Endothelial	0.0550630573890741	Pericytes	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.0769182160005677	Pericytes	other
WNT2B	FZD8	0.0541826919461885	Muscle	0.0854970617466525	Neural	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.0901253338609979	Endothelial	other
WNT5B	FZD8	0.0608451648473839	Muscle	0.0755539384951293	Fibroblasts	other
WNT5B	FZD4	0.0652443236902587	Fibroblasts	0.0704579446968947	Muscle	other
IL1B	IL1R1	0.0833072536025636	Pericytes	0.0550630573890741	Pericytes	other
WNT2B	FZD4	0.0646602037746012	Endothelial	0.0704579446968947	Muscle	other
PYY	GPR83	0.0772984459047733	Immune	0.0586496090799733	Neural	other
BMP2	BMPR2	0.13436854494076	Muscle	0.0337247461789048	Immune	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.0661017813351255	Endothelial	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.0356508593523906	Immune	other
IL1B	IL1R1	0.0817128562681559	Epithelial	0.0550630573890741	Pericytes	other
WNT5B	FZD8	0.0608451648473839	Muscle	0.0737046378860766	Endothelial	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.0733837947857204	Immune	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.101980470366935	Neural	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.101958019079878	Neural	other
NRG2	ERBB4	0.0546905891371274	Myofibroblast_Mesothelium	0.0812670222943488	Neural	other
FGF9	FGFR4	0.0677715603764501	Epithelial	0.0654979096724932	Pericytes	other
WNT5B	FZD4	0.0608451648473839	Muscle	0.0729528889358879	Pericytes	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.06533042909008	Fibroblasts	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.0805316644725798	Immune	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.059212492409763	Endothelial	other
EREG	EGFR	0.0407106281091823	Fibroblasts	0.107309839850218	Epithelial	other
IL1B	IL1R1	0.0851620679355079	Endothelial	0.0512469520626387	Immune	other
NRG2	ERBB3	0.0675612243249855	Neural	0.0644591276390758	Endothelial	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.0893118528781019	Epithelial	other
PYY	GPR83	0.0740745294275049	Fibroblasts	0.0586496090799733	Neural	other
BMP7	ACVR1	0.0366437654970688	Immune	0.118341092693255	Muscle	other
WNT5B	FZD3	0.0652443236902587	Fibroblasts	0.0663534599330476	Myofibroblast_Mesothelium	other
NRG2	ERBB2	0.0675612243249855	Neural	0.0639104021173521	Endothelial	other
FGF7	FGFR2	0.148005430653177	Fibroblasts	0.0291287527137633	Immune	other
HBEGF	EGFR	0.0511901394638585	Fibroblasts	0.0839327953163767	Pericytes	other
WNT2B	FZD3	0.0646602037746012	Endothelial	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT5B	FZD4	0.0608451648473839	Muscle	0.0704579446968947	Muscle	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.0337247461789048	Immune	other
FGF7	FGFR2	0.0292043731860517	Immune	0.146505619136431	Myofibroblast_Mesothelium	other
IL1B	IL1R2	0.0540549003994684	Neural	0.0790015325062694	Immune	other
IL1B	IL1R1	0.0833072536025636	Pericytes	0.0512469520626387	Immune	other
CCL20	CCR6	0.0598381786014789	Fibroblasts	0.0712785020524074	Immune	other
BTC	ERBB2	0.0663113860162499	Muscle	0.0639104021173521	Endothelial	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.0648849258355159	Endothelial	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.0893118528781019	Epithelial	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.0644308608421434	Epithelial	other
EDN1	EDNRB	0.111593292138552	Muscle	0.0376617992649783	Immune	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.0648849258355159	Endothelial	other
IL1B	IL1R1	0.0817128562681559	Epithelial	0.0512469520626387	Immune	other
WNT2B	FZD8	0.0489762623563097	Epithelial	0.0854970617466525	Neural	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.0769182160005677	Pericytes	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.0644308608421434	Epithelial	other
IL1B	IL1R2	0.0526588192758643	Myofibroblast_Mesothelium	0.0790015325062694	Immune	other
HBEGF	ERBB4	0.0511901394638585	Fibroblasts	0.0812670222943488	Neural	other
IL1B	IL1R2	0.0525156370795071	Muscle	0.0790015325062694	Immune	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.0732030521710429	Pericytes	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.0805316644725798	Immune	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.0725705753169966	Muscle	other
CCL20	CCR6	0.0575123034128062	Endothelial	0.0712785020524074	Immune	other
FGF2	FGFR3	0.0559790784820622	Neural	0.0732030521710429	Pericytes	other
WNT2B	FZD8	0.0541826919461885	Muscle	0.0755539384951293	Fibroblasts	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.0747425424199917	Muscle	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.0639104021173521	Endothelial	other
PYY	GPR83	0.0693693213261515	Muscle	0.0586496090799733	Neural	other
LIF	LIFR	0.0821398023911066	Immune	0.0494958009730542	Muscle	other
FGF2	FGFR3	0.0559790784820622	Neural	0.0725705753169966	Muscle	other
EREG	EGFR	0.0483422071755449	Muscle	0.0839327953163767	Pericytes	other
BTC	ERBB2	0.0633115829692202	Neural	0.0639104021173521	Endothelial	other
WNT5B	FZD3	0.0608451648473839	Muscle	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.0623836349312454	Neural	other
CCL20	CCR6	0.0565408576674542	Myofibroblast_Mesothelium	0.0712785020524074	Immune	other
FGF7	FGFR1	0.0577381455415993	Neural	0.0697399966210973	Epithelial	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.0710315709305222	Myofibroblast_Mesothelium	other
HGF	MET	0.0619409768345006	Pericytes	0.0646408557816163	Epithelial	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.0893118528781019	Epithelial	other
WNT2B	FZD8	0.0541826919461885	Muscle	0.0737046378860766	Endothelial	other
FGF2	FGFR3	0.0559790784820622	Neural	0.0710315709305222	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.0733837947857204	Immune	other
NPY	GPR83	0.0675640044378348	Pericytes	0.0586496090799733	Neural	other
WNT2B	FZD4	0.0541826919461885	Muscle	0.0729528889358879	Pericytes	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.0697399966210973	Epithelial	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.0648849258355159	Endothelial	other
LIF	LIFR	0.0821398023911066	Immune	0.0479423744402841	Epithelial	other
EREG	ERBB4	0.0483422071755449	Muscle	0.0812670222943488	Neural	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.0644308608421434	Epithelial	other
FGF7	FGFR2	0.134136004672352	Myofibroblast_Mesothelium	0.0291287527137633	Immune	other
FGF2	FGFR1	0.0559790784820622	Neural	0.0697399966210973	Epithelial	other
EREG	ERBB2	0.0483422071755449	Muscle	0.0805316644725798	Immune	other
THRB	PARD3	0.0298098785714984	Immune	0.130453844652837	Fibroblasts	other
THRB	PARD3	0.0298098785714984	Immune	0.130313670840592	Muscle	other
NRG2	ERBB3	0.0675612243249855	Neural	0.0572659607800611	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0652475097700233	Myofibroblast_Mesothelium	0.059212492409763	Endothelial	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.0732030521710429	Pericytes	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.0810594754298522	Fibroblasts	other
WNT2B	FZD4	0.0541826919461885	Muscle	0.0704579446968947	Muscle	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.0725705753169966	Muscle	other
